TIME,,MILLIS,EULERX,EULERY,EULERZ,latitude (degrees),longitude (degrees),ALT,COURSE,SPEED,NUM SATS,VEL DIFF,TEMP,HUMIDITY,ATM DIFF,PRESSURE,altitude (meters),TEMP
21583800,,2056016,243.875,-18.6875,-4.375,39.693665,-75.744652,221.89999,96.05,30.89,4,0.42,67.0532,40.3829,-4.3996,0.85,1317.06,19.81
21584200,,2057993,134.875,-39.6875,17.4375,39.693604,-75.74398,223,96.05,30.89,4,0.54,67.0532,40.1235,-4.3996,0.85,1331.69,19.75
21584400,,2059965,65.125,-41.25,1.25,39.693592,-75.743629,223.8,96.05,30.89,4,0.58,67.0339,40.0091,-4.3996,0.85,1345.69,19.75
21584400,,2061937,234.125,-3.375,14.4375,39.693592,-75.743629,223.8,96.05,30.89,4,0.48,66.9374,39.7954,-4.3996,0.85,1358.44,19.75
21584400,,2063912,142.0625,-30.4375,-3.25,39.693592,-75.743629,223.8,96.05,30.89,4,0.48,66.9567,39.7039,-4.3996,0.85,1372.38,19.75
21584800,,2065883,325.125,0.3125,-19,39.693481,-75.742966,224.89999,96.05,30.89,4,0.6,66.8988,39.4521,-4.3996,0.85,1386.5,19.69
21584800,,2067856,257.75,-43.625,-6.125,39.693481,-75.742966,224.89999,96.05,30.89,4,0.38,66.8988,39.4521,-4.3996,0.85,1401.19,19.69
21584800,,2069829,242.1875,-15.375,21,39.693481,-75.742966,224.89999,96.05,30.89,4,0.22,66.8988,39.7649,-4.3996,0.84,1411.75,19.69
21584800,,2071799,322.625,-7.1875,14.0625,39.693481,-75.742966,224.89999,96.05,30.89,4,0.22,66.8795,39.5971,-4.3996,0.84,1423.81,19.69
21584800,,2073781,0.3125,-40.9375,7.9375,39.693481,-75.742966,224.89999,96.05,30.89,4,0.22,66.8409,39.208,-4.3996,0.84,1436.19,19.69
21584800,,2075753,79.1875,-27.875,-18.375,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.8602,39.0859,-4.3996,0.84,1452.13,19.69
21584800,,2077723,35.75,-0.8125,-8.5625,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.8602,39.002,-4.3996,0.84,1462.31,19.69
21584800,,2079692,5.125,-39.75,5.875,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.8022,38.4298,-4.3996,0.84,1475.5,19.63
21584800,,2081666,202.375,-28.6875,2.375,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.7829,38.2619,-4.3996,0.84,1490.06,19.63
21584800,,2083648,29.3125,-20.125,-12,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.7829,38.1933,-4.3996,0.83,1503.06,19.63
21584800,,2085619,331.4375,-25.6875,-0.5,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.6864,37.8499,-4.3996,0.83,1517.69,19.63
21584800,,2087589,304.1875,-20.0625,4.8125,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.6864,37.7584,-4.3996,0.83,1532.19,19.56
21584800,,2089565,74.1875,-25.125,-18.0625,39.693481,-75.742966,224.89999,96.05,30.89,4,0,66.6671,37.5829,-4.3996,0.83,1547.63,19.56
21591500,,2091536,201,-15.125,13.6875,39.693241,-75.738525,224.89999,93.31,29.24,4,0,66.6478,37.56,-4.3996,0.83,1561.13,19.5
21591500,,2093506,126,-18.4375,8.1875,39.693241,-75.738525,224.89999,93.31,29.24,4,0,66.6671,37.8042,-4.3996,0.83,1575.31,19.5
21591800,,2095479,201.0625,-30.375,32.9375,39.693123,-75.738068,234.3,93.31,29.24,4,1.88,66.6285,37.4532,-4.3996,0.83,1586,19.5
21592100,,2097461,3.375,-26.1875,-6,39.693188,-75.737556,234.3,77.17,31.61,4,1.88,66.6285,37.1023,-4.3996,0.83,1599.75,19.5
21592300,,2099431,232.625,-20.75,2.375,39.693192,-75.737282,234.3,89.16,27.71,4,1.88,66.5706,36.8658,-4.3996,0.82,1612.81,19.5
21592500,,2101404,181.1875,-27.6875,6.625,39.693115,-75.736923,234.3,99.18,34.62,4,1.88,66.5513,36.7208,-4.3996,0.82,1627.13,19.44
21592700,,2103376,140.625,-33.9375,4.5625,39.693096,-75.736565,234.3,91.59,33.55,4,1.88,66.4547,36.2554,-4.3996,0.82,1641.44,19.44
21592900,,2105347,36.5,-26.3125,2.5,39.69313,-75.736237,237.89999,91.59,33.55,4,0.72,66.4547,36.1562,-4.3996,0.82,1653.56,19.44
21593100,,2107321,277.9375,-28.75,9.5625,39.693138,-75.735931,238.5,91.59,33.55,4,0.84,66.3582,35.8663,-4.3996,0.82,1669.88,19.38
21593300,,2109302,221.5,-23.0625,2.3125,39.693058,-75.735611,239.2,91.59,33.55,4,0.98,66.3196,35.6832,-4.3996,0.82,1680.5,19.38
21593500,,2111272,172.5,-26.625,16.375,39.69302,-75.735237,239.8,91.59,33.55,4,1.1,66.281,35.4696,-4.3996,0.82,1693.38,19.38
21593700,,2113247,66.375,-23,2,39.693066,-75.734886,240.5,91.59,33.55,4,1.24,66.2231,35.2636,-4.3996,0.81,1706.5,19.31
21593900,,2115221,356.4375,-27.625,3.375,39.693081,-75.734581,241.2,91.59,33.55,4,0.66,66.2424,35.3017,-4.3996,0.81,1718.56,19.31
21594100,,2117191,220.3125,-44.125,7.125,39.693047,-75.734322,241.89999,91.59,33.55,4,0.68,66.1459,35.0271,-4.3996,0.81,1735.13,19.25
21594300,,2119163,165.875,-23.125,0.1875,39.692993,-75.73394,242.5,91.59,33.55,4,0.66,66.0686,34.8287,-4.3996,0.81,1750.38,19.25
21594500,,2121144,103.4375,-22.875,8.375,39.693012,-75.733612,243.2,91.59,33.55,4,0.68,66.0107,34.5846,-4.3996,0.81,1762.69,19.25
21594700,,2123113,36,-36,14.375,39.693062,-75.733299,243.89999,91.59,33.55,4,0.68,65.9528,34.5617,-4.3996,0.81,1775.63,19.19
21594900,,2125083,282.0625,-23.8125,6.4375,39.69302,-75.73304,244.60001,91.59,33.55,4,0.68,65.9142,34.3862,-4.3996,0.81,1790.44,19.19
21595100,,2127065,205.5,-24.4375,2.6875,39.692947,-75.732697,245.3,91.59,33.55,4,0.68,65.8563,34.3252,-4.3996,0.8,1803.38,19.13
21595300,,2129036,109.125,-25.6875,4.5,39.692944,-75.732353,246,91.59,33.55,4,0.7,65.7984,34.2336,-4.3996,0.8,1816.5,19.13
21595500,,2131006,35.5625,-32.25,6.625,39.692963,-75.73204,246.7,91.59,33.55,4,0.7,65.7405,34.226,-4.3996,0.8,1832.44,19.13
21595500,,2132980,342.9375,-22.875,15.125,39.692963,-75.73204,246.7,91.59,33.55,4,0.56,65.7598,34.4243,-4.3996,0.8,1845.19,19.13
21595700,,2134950,146.6875,-46.625,13.5,39.692928,-75.73175,247.39999,91.59,33.55,4,0.56,65.6825,34.2336,-4.3996,0.8,1860.44,19.06
21595700,,2136933,35.5625,-27.9375,14.3125,39.692928,-75.73175,247.39999,91.59,33.55,4,0.42,65.6053,34.1649,-4.3996,0.8,1874.56,19.06
22000100,,2138905,313.75,-25.5,10.125,39.69289,-75.731102,248.89999,91.59,33.55,4,0.58,65.6246,34.1726,-4.3996,0.8,1889.25,19
22000100,,2140877,161.8125,-30.0625,-33.1875,39.69289,-75.731102,248.89999,91.59,33.55,4,0.44,65.4316,33.9666,-4.3996,0.79,1902.44,18.94
22000100,,2142849,59.5,-22.375,-5.8125,39.69289,-75.731102,248.89999,91.59,33.55,4,0.44,65.4316,34.1344,-4.3996,0.79,1918.13,18.94
22000100,,2144823,86.6875,-28.125,4.5,39.69289,-75.731102,248.89999,91.59,33.55,4,0.3,65.393,33.9208,-4.3996,0.79,1932.31,18.94
22000100,,2146793,253.6875,-39.9375,-9.625,39.69289,-75.731102,248.89999,91.59,33.55,4,0.3,65.3544,33.0816,-4.3996,0.79,1947,18.88
22000100,,2148773,152.375,-16.375,-1.875,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.2964,32.2576,-4.3996,0.79,1958,18.88
22000100,,2150749,180.5,-27.5,5,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.3157,31.7464,-4.3996,0.79,1974,18.88
22000100,,2152720,83.4375,-36.8125,9,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.2192,30.9987,-4.3996,0.79,1988.19,18.81
22000100,,2154692,308.125,-24.8125,14.6875,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.142,30.6173,-4.3996,0.79,2002.25,18.81
22000100,,2156662,206.5625,-21.125,10,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.142,30.5868,-4.3996,0.78,2018.56,18.75
22000100,,2158637,141.5,-35.875,4.8125,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.0455,30.335,-4.3996,0.78,2032,18.75
22000100,,2160608,41.125,-35.75,2.625,39.69289,-75.731102,248.89999,91.59,33.55,4,0,65.0069,30.3731,-4.3996,0.78,2047.88,18.69
22000100,,2162589,348.9375,-29.1875,2.25,39.69289,-75.731102,248.89999,91.59,33.55,4,0,64.9683,30.1443,-4.3996,0.78,2060.69,18.69
22000100,,2164561,202.125,-37.4375,3.1875,39.69289,-75.731102,248.89999,91.59,33.55,4,0,64.9489,30.068,-4.3996,0.78,2087.44,18.5
22003000,,2166536,78.125,-23.4375,2.8125,39.692772,-75.726372,248.89999,88.57,32.95,4,0,64.9296,30.0146,-4.3996,0.78,2090.63,18.63
22003200,,2168509,62.6875,-28.9375,7.9375,39.692822,-75.726028,248.89999,80.99,32.46,4,0,64.891,29.6483,-4.3996,0.77,2107.81,18.56
22003400,,2170482,34.875,-7.5625,31.1875,39.692841,-75.725693,248.89999,82.73,31.98,4,0,64.891,29.0456,-4.3996,0.77,2136.06,18.38
22003600,,2172453,215.4375,-34.0625,-16,39.69281,-75.725357,248.89999,88.92,31.28,4,0,64.7752,27.8783,-4.3996,0.77,2139.25,18.63
22003800,,2174424,71.25,-38.9375,-1.375,39.692829,-75.725014,248.89999,84.22,29.53,4,0,64.8331,27.4129,-4.3996,0.77,2153.31,18.56
22004000,,2176398,104.3125,-16.5,-15.5,39.692783,-75.724724,248.89999,97.08,31.5,4,0,64.8331,27.9317,-4.3996,0.77,2167.44,18.56
22004200,,2178379,203.5,-26.625,8.4375,39.692772,-75.724358,264.89999,97.08,31.5,4,3.2,64.8138,27.0009,-4.3996,0.77,2185.31,18.56
22004400,,2180349,185.0625,-23.75,14.3125,39.692776,-75.723984,265.60001,97.08,31.5,4,3.34,64.7173,25.765,-4.3996,0.77,2197.44,18.5
22004600,,2182324,63.75,-32.1875,-6.5625,39.692822,-75.723625,266.39999,97.08,31.5,4,3.5,64.6208,24.7045,-4.3996,0.77,2211.13,18.5
22004800,,2184295,7.9375,-22.0625,0.4375,39.692932,-75.723259,267.5,97.08,31.5,4,3.72,64.6401,24.2467,-4.3996,0.76,2224.88,18.5
22005000,,2186276,220.75,-56.75,-2.1875,39.692974,-75.722923,268.29999,97.08,31.5,4,3.88,64.5435,23.3388,-4.3996,0.76,2239.69,18.5
22005200,,2188246,32.5625,-20.5625,5.125,39.692997,-75.722527,269,97.08,31.5,4,0.82,64.5822,23.3465,-4.3996,0.76,2254.38,18.44
22005400,,2190220,32.375,-27.625,0.5,39.693085,-75.72216,270,97.08,31.5,4,0.88,64.4856,22.2249,-4.3996,0.76,2267,18.44
22005600,,2192190,42.875,-27.6875,5.6875,39.693165,-75.721794,270.79999,97.08,31.5,4,0.88,64.5049,21.5383,-4.3996,0.76,2279.63,18.38
22005800,,2194172,203,-32.875,4.125,39.693188,-75.721481,271.5,97.08,31.5,4,0.8,64.447,20.6151,-4.3996,0.76,2293.56,18.38
22010000,,2196146,93.4375,-23.9375,5.1875,39.693134,-75.721054,272.20001,97.08,31.5,4,0.78,64.5049,20.3176,-4.3996,0.76,2306.69,18.38
22010200,,2198117,85.25,-23,1.875,39.693165,-75.720634,272.89999,97.08,31.5,4,0.78,64.3891,19.6081,-4.3996,0.75,2318.13,18.31
22010400,,2200088,53.8125,-36.75,13.9375,39.693211,-75.720238,273.60001,97.08,31.5,4,0.72,64.3891,19.0053,-4.3996,0.75,2332.44,18.31
22010600,,2202061,231.0625,-28.625,6.125,39.693184,-75.719902,274.39999,97.08,31.5,4,0.72,64.3119,17.9601,-4.3996,0.75,2344.31,18.25
22010800,,2204043,163.9375,-38.9375,18.3125,39.693127,-75.719505,275.10001,97.08,31.5,4,0.72,64.2346,17.2124,-4.3996,0.75,2359.38,18.25
22011000,,2206013,126.1875,-22.625,12.0625,39.693142,-75.719131,275.79999,97.08,31.5,4,0.72,64.1574,16.4419,-4.3996,0.75,2371.81,18.25
22011200,,2207986,353.3125,-21.75,13.5,39.693161,-75.718773,276.5,97.08,31.5,4,0.72,64.1767,15.7705,-4.3996,0.75,2387,18.19
22011200,,2209956,225.75,-26.6875,4.3125,39.693161,-75.718773,276.5,97.08,31.5,4,0.58,64.0223,14.5269,-4.3996,0.75,2399.19,18.13
22011400,,2211937,170,-16.375,-0.375,39.693142,-75.71846,277.29999,97.08,31.5,4,0.58,64.003,13.2451,-4.3996,0.75,2412.06,18.13
22011400,,2213910,110.8125,-35.125,-7.875,39.693142,-75.71846,277.29999,97.08,31.5,4,0.44,63.9451,11.8947,-4.3996,0.74,2424.13,18.13
22011800,,2215881,352.875,-64.5,-36.0625,39.693085,-75.717522,278.70001,97.08,31.5,4,0.58,63.9065,10.88,-4.3996,0.74,2438.75,18.06
22011800,,2217852,245.8125,-25.125,5.375,39.693085,-75.717522,278.70001,97.08,31.5,4,0.44,63.8872,9.667,-4.3996,0.74,2455.44,18.06
22011800,,2219834,115.4375,-14.125,-1.625,39.693085,-75.717522,278.70001,97.08,31.5,4,0.44,63.7713,8.4081,-4.3996,0.74,2464.63,18.06
22011800,,2221808,56.6875,-53.0625,14.75,39.693085,-75.717522,278.70001,97.08,31.5,4,0.28,63.7713,7.752,-4.3996,0.74,2477.19,18
22011800,,2223778,356,-30.8125,-1.1875,39.693085,-75.717522,278.70001,97.08,31.5,4,0.28,63.5976,5.8446,-4.3996,0.74,2489.75,18
22011800,,2225750,283.25,-22.625,7.125,39.693085,-75.717522,278.70001,97.08,31.5,4,0,63.5397,3.8305,-4.3996,0.74,2503,17.94
22011800,,2227724,169.6875,-41.875,19.625,39.693085,-75.717522,278.70001,97.08,31.5,4,0,63.5011,2.0681,-4.3996,0.74,2517.75,17.94
22011800,,2229705,72.5625,-27.5625,9.875,39.693085,-75.717522,278.70001,97.08,31.5,4,0,63.4431,0.6109,-4.3996,0.73,2530.19,17.88
22013500,,2231674,318.75,-27.875,-1.125,39.69294,-75.713951,278.70001,86.09,39.08,4,0,63.3852,-0.7395,-4.3996,0.73,2544.69,17.88
22013500,,2233648,189.625,-25.375,12,39.69294,-75.713951,278.70001,86.09,39.08,4,0,63.308,-1.8153,-4.3996,0.73,2557.88,17.81
22013500,,2235620,95.125,-28.3125,16.6875,39.69294,-75.713951,278.70001,86.09,39.08,4,0,63.2694,-2.5401,-4.3996,0.73,2570,17.81
22013500,,2237600,4.0625,-29.5625,17,39.69294,-75.713951,278.70001,86.09,39.08,4,0,63.2308,-3.1809,-4.3996,0.73,2583.38,17.75
22013500,,2239574,222.875,-28.875,-6.3125,39.69294,-75.713951,278.70001,86.09,39.08,4,0,63.1729,-3.7455,-4.3996,0.73,2594.81,17.75
22014500,,2241545,94.8125,-22.4375,-8.4375,39.693012,-75.711998,278.70001,82.63,41.65,4,0,63.115,-4.3864,-4.3996,0.73,2607.44,17.69
22014700,,2243517,333.5,-33.75,-10.9375,39.693108,-75.711601,278.70001,77.76,40.54,4,0,63.0763,-4.9204,-4.3996,0.73,2619.69,17.69
22014900,,2245490,201.625,-21.6875,1.9375,39.693123,-75.711235,278.70001,82.52,40.19,4,0,62.9991,-5.3172,-4.3996,0.73,2629.56,17.69
22015100,,2247471,117.5,-34.25,0.75,39.693127,-75.710754,278.70001,84.41,45.04,4,0,62.9412,-5.5308,-4.3996,0.72,2639.06,17.69
22015300,,2249442,75.625,-22.25,1.6875,39.693245,-75.710312,278.70001,74.31,43.22,4,0,62.9412,-5.5689,-4.3996,0.72,2649,17.63
22015500,,2251424,14.0625,-42.25,10.875,39.69334,-75.709892,291.89999,74.31,43.22,4,2.64,62.864,-6,-4.3996,0.72,2660.13,17.63
22015700,,2253396,168.3125,-34.625,-1.125,39.693359,-75.709564,291.89999,79.88,38.16,4,2.64,62.864,-5.7902,-4.3996,0.72,2671.13,17.56
22015900,,2255369,121.5625,-26.8125,2.8125,39.693409,-75.709175,293.29999,79.88,38.16,4,2.92,62.7868,-6,-4.3996,0.72,2678.69,17.56
22020100,,2257341,175.625,-23.4375,13.125,39.693459,-75.708656,293.89999,79.88,38.16,4,3.04,62.8254,-5.6376,-4.3996,0.72,2689.88,17.56
22020300,,2259314,60.1875,-22.0625,-4.4375,39.693565,-75.708221,294.60001,79.88,38.16,4,3.18,62.7675,-5.7292,-4.3996,0.72,2702.88,17.56
22020500,,2261296,303.9375,-53.375,-92.6875,39.693642,-75.707802,295.29999,79.88,38.16,4,0.68,62.7288,-5.9733,-4.3996,0.72,2714.25,17.5
22020700,,2263266,106.625,2.3125,-38.3125,39.693722,-75.707367,296,79.88,38.16,4,0.82,62.6709,-6,-4.3996,0.72,2724.25,17.5
22020900,,2265239,329,-39.9375,-7.75,39.693829,-75.70694,296.70001,79.88,38.16,4,0.68,62.7095,-5.7673,-4.3996,0.72,2737.19,17.5
22021100,,2267209,32.4375,-15.5625,82.5625,39.693882,-75.706535,297.29999,79.88,38.16,4,0.68,62.5551,-6,-4.3996,0.71,2744.31,17.44
22021300,,2269192,167.375,-36.0625,41.75,39.693954,-75.706161,298,79.88,38.16,4,0.68,62.5937,-6,-4.3996,0.71,2757.94,17.44
22021500,,2271165,182.125,-48.125,-21.75,39.694077,-75.70575,298.70001,79.88,38.16,4,0.68,62.5937,-5.7215,-4.3996,0.71,2772.31,17.44
22021700,,2273135,288.75,-44.8125,-25.625,39.694107,-75.705338,299.29999,79.88,38.16,4,0.66,62.613,-5.2714,-4.3996,0.71,2782.56,17.44
22021900,,2275107,104.75,-9.5625,3.5,39.69418,-75.704849,300,79.88,38.16,4,0.66,62.5937,-5.5461,-4.3996,0.71,2792.63,17.44
22022100,,2277092,255.9375,-35.9375,7.8125,39.694283,-75.704376,300.60001,79.88,38.16,4,0.66,62.5937,-5.2104,-4.3996,0.71,2802,17.44
22022300,,2279061,28,-39.4375,15.4375,39.694393,-75.703941,301.29999,79.88,38.16,4,0.66,62.5551,-5.8512,-4.3996,0.71,2809.63,17.44
22022500,,2281031,301.1875,-25.875,5.25,39.694435,-75.703537,301.89999,79.88,38.16,4,0.64,62.5744,-5.6834,-4.3996,0.71,2818.38,17.44
22022700,,2283014,182.5,-36.0625,17.125,39.694447,-75.702995,302.5,79.88,38.16,4,0.64,62.4972,-6,-4.3996,0.71,2830.13,17.44
22022700,,2284987,122.8125,-14.125,11.9375,39.694447,-75.702995,302.5,79.88,38.16,4,0.5,62.4393,-6,-4.3996,0.71,2841.19,17.38
22022900,,2286958,6.9375,-27.375,-22.6875,39.694523,-75.702499,303.20001,79.88,38.16,4,0.52,62.4393,-6,-4.3996,0.71,2849.25,17.38
22022900,,2288928,237.75,-56.9375,-35.8125,39.694523,-75.702499,303.20001,79.88,38.16,4,0.38,62.3427,-6,-4.3996,0.7,2858.94,17.31
22022900,,2290912,108.0625,-24.375,-10.9375,39.694523,-75.702499,303.20001,79.88,38.16,4,0.26,62.3814,-6,-4.3996,0.7,2870.81,17.31
22022900,,2292882,88.5,-36.25,2.875,39.694523,-75.702499,303.20001,79.88,38.16,4,0.14,62.2462,-6,-4.3996,0.7,2879.63,17.31
22022900,,2294854,307.375,-48,12.25,39.694523,-75.702499,303.20001,79.88,38.16,4,0.14,62.1883,-6,-4.3996,0.7,2890.75,17.25
22022900,,2296828,262.9375,-31.375,10.8125,39.694523,-75.702499,303.20001,79.88,38.16,4,0,62.2269,-6,-4.3996,0.7,2898.63,17.25
22022900,,2298809,126.8125,-44,11.5625,39.694523,-75.702499,303.20001,79.88,38.16,4,0,62.2076,-6,-4.3996,0.7,2907.56,17.25
22022900,,2300781,313.75,-21.0625,8.75,39.694523,-75.702499,303.20001,79.88,38.16,4,0,62.2076,-6,-4.3996,0.7,2917.25,17.25
22022900,,2302754,280.1875,-57.875,1.5,39.694523,-75.702499,303.20001,79.88,38.16,4,0,62.169,-6,-4.3996,0.7,2929.69,17.19
22022900,,2304726,226.4375,-27.8125,4.75,39.694523,-75.702499,303.20001,79.88,38.16,4,0,62.1883,-5.6147,-4.3996,0.7,2938.56,17.25
22025000,,2306707,30.125,-28.3125,5.5,39.695152,-75.697891,303.20001,78.02,44.89,4,0,62.2076,-5.1417,-4.3996,0.7,2953.13,17.19
22025000,,2308681,194.125,-27.625,-3,39.695152,-75.697891,303.20001,78.02,44.89,4,0,62.169,-4.9281,-4.3996,0.7,2962.5,17.19
22025000,,2310651,52.625,-34.9375,32.875,39.695152,-75.697891,303.20001,78.02,44.89,4,0,62.1111,-5.0044,-4.3996,0.69,2972.44,17.19
22025000,,2312624,98.1875,-75.875,11.125,39.695152,-75.697891,303.20001,78.02,44.89,4,0,62.0532,-5.1264,-4.3996,0.69,2982.56,17.13
22025800,,2314607,230.625,-48.6875,1.75,39.695259,-75.696121,303.20001,89.55,43.25,4,0,62.0918,-4.6839,-4.3996,0.69,2997.13,17.13
22030000,,2316580,309.8125,-23.9375,-6.875,39.695263,-75.695686,303.20001,87.61,43.91,4,0,62.1111,-4.0888,-4.3996,0.69,3008.56,17.13
22030000,,2318552,356.8125,-19.125,-7.625,39.695263,-75.695686,303.20001,87.61,43.91,4,0,62.1111,-3.1428,-4.3996,0.69,3017.13,17.13
22030400,,2320523,233.4375,-13.375,37.6875,39.695267,-75.694695,303.20001,89.96,49.97,4,0,62.0532,-3.1886,-4.3996,0.69,3027,17.13
22030600,,2322496,329.1875,-20.8125,11.125,39.695236,-75.694191,303.20001,92.75,48.9,4,0,62.1304,-2.4943,-4.3996,0.69,3037.81,17.19
22030800,,2324476,301.3125,-31.25,-7.875,39.695236,-75.693726,303.20001,89.78,46.66,4,0,62.1497,-1.7008,-4.3996,0.69,3050.81,17.13
22031000,,2326448,72.125,-37.4375,-56.0625,39.695255,-75.693237,303.20001,87.02,48.31,4,0,62.1304,-1.3728,-4.3996,0.69,3058.44,17.13
22031200,,2328424,275.4375,-27.1875,-1.5,39.695206,-75.692719,303.20001,93.55,47.46,4,0,62.1497,-1.0676,-4.3996,0.69,3068.88,17.13
22031400,,2330394,341,-7,23.5625,39.695164,-75.692215,317.5,93.55,47.46,4,2.86,62.1883,-0.7319,-4.3996,0.69,3079.81,17.19
22031600,,2332375,47.375,-7.125,-5.0625,39.69511,-75.69162,318.29999,93.55,47.46,4,3.02,62.1111,-0.6251,-4.3996,0.68,3085.06,17.19
22031800,,2334349,45.75,-56.4375,-2.8125,39.69516,-75.691071,319.10001,93.55,47.46,4,3.18,62.0918,-0.4115,-4.3996,0.68,3096.19,17.13
22032000,,2336319,287.1875,-29.3125,4.4375,39.695156,-75.690567,319.79999,93.55,47.46,4,3.32,62.0725,-0.1368,-4.3996,0.68,3104.88,17.13
22032200,,2338300,104.6875,-33.875,-5.5625,39.695099,-75.68998,320.5,93.55,47.46,4,3.46,62.0339,-0.0071,-4.3996,0.68,3114.5,17.06
22032400,,2340275,44.375,-6.6875,2.8125,39.695133,-75.689392,321.10001,93.55,47.46,4,0.72,62.0146,0.1989,-4.3996,0.68,3120.94,17.06
22032600,,2342246,48.1875,-58.75,23.9375,39.695148,-75.688828,321.70001,93.55,47.46,4,0.68,61.9953,0.3515,-4.3996,0.68,3132.25,17.06
22032800,,2344217,253.875,-43.0625,12.6875,39.695145,-75.688293,322.29999,93.55,47.46,4,0.64,61.9566,0.5117,-4.3996,0.68,3145.5,17.06
22033000,,2346199,109.125,-19.8125,26.8125,39.695183,-75.68782,323,93.55,47.46,4,0.64,61.918,0.5117,-4.3996,0.68,3159.38,17
22033200,,2348173,136.125,-14.125,10.0625,39.695164,-75.68737,323.70001,93.55,47.46,4,0.64,61.9373,0.9389,-4.3996,0.68,3170.13,17
22033400,,2350143,311.0625,-23.0625,15.0625,39.695122,-75.686882,324.5,93.55,47.46,4,0.68,61.9759,1.6103,-4.3996,0.68,3180.63,17.06
22033600,,2352115,276.125,-21.875,16,39.695076,-75.686348,325.20001,93.55,47.46,4,0.7,61.9566,1.7095,-4.3996,0.68,3195.5,17.06
22033800,,2354101,244,-26.875,8.125,39.694984,-75.68586,325.89999,93.55,47.46,4,0.72,61.9373,1.4196,-4.3996,0.67,3212.75,17
22034000,,2356072,229.375,-22.5,-1.625,39.694878,-75.685364,326.70001,93.55,47.46,4,0.74,61.8987,1.2365,-4.3996,0.67,3223.25,17
22034200,,2358044,225.75,-29.5,30.375,39.694809,-75.684814,327.5,93.55,47.46,4,0.76,61.8794,1.5569,-4.3996,0.67,3232.13,17
22034400,,2360017,128.6875,-30.8125,-1.125,39.694798,-75.684273,328.20001,93.55,47.46,4,0.74,61.7636,1.3204,-4.3996,0.67,3243.75,16.94
22034600,,2361989,109.25,-39.875,47.375,39.694828,-75.683792,328.89999,93.55,47.46,4,0.74,61.8022,1.74,-4.3996,0.67,3254.5,16.94
22034600,,2363971,351.5625,-26.4375,0.375,39.694828,-75.683792,328.89999,93.55,47.46,4,0.6,61.7636,1.5569,-4.3996,0.67,3264.63,16.94
22034800,,2365944,300.1875,-29.3125,14.1875,39.694794,-75.683342,329.60001,93.55,47.46,4,0.58,61.7636,1.6485,-4.3996,0.67,3278.13,16.94
22034800,,2367915,280.3125,-34.125,10.4375,39.694794,-75.683342,329.60001,93.55,47.46,4,0.42,61.7636,1.6714,-4.3996,0.67,3288.94,16.88
22035200,,2369888,147.125,-47.4375,27.0625,39.69471,-75.682365,331,93.55,47.46,4,0.56,61.725,1.5264,-4.3996,0.67,3299.25,16.88
22035200,,2371873,359.4375,-26.625,0.5,39.69471,-75.682365,331,93.55,47.46,4,0.42,61.6285,1.2594,-4.3996,0.67,3312.31,16.81
22035200,,2373843,307.625,-38.625,11.25,39.69471,-75.682365,331,93.55,47.46,4,0.42,61.6285,1.2136,-4.3996,0.66,3323.13,16.81
22035200,,2375817,184.125,-35.5625,23.3125,39.69471,-75.682365,331,93.55,47.46,4,0.28,61.6285,1.3967,-4.3996,0.66,3329.31,16.81
22035200,,2377788,134.25,-44.9375,9.875,39.69471,-75.682365,331,93.55,47.46,4,0.28,61.5126,1.2975,-4.3996,0.66,3336.25,16.75
22035200,,2379771,260.6875,-48.1875,20.4375,39.69471,-75.682365,331,93.55,47.46,4,0,61.4161,1.2136,-4.3996,0.66,3345.25,16.75
22040500,,2381744,355.375,-44.5,-27.4375,39.69458,-75.678787,331,85.98,50.29,4,0,61.3389,1.2365,-4.3996,0.66,3355.94,16.69
22040500,,2383716,91.1875,-31.0625,-15.5,39.69458,-75.678787,331,85.98,50.29,4,0,61.3582,1.5722,-4.3996,0.66,3366.13,16.69
22040500,,2385689,185.9375,-25.75,24.625,39.69458,-75.678787,331,85.98,50.29,4,0,61.223,1.6256,-4.3996,0.66,3371.38,16.69
22040500,,2387672,20.375,-35.6875,25.125,39.69458,-75.678787,331,85.98,50.29,4,0,61.281,1.9002,-4.3996,0.66,3381.88,16.63
22040500,,2389642,38.875,-36.1875,30.3125,39.69458,-75.678787,331,85.98,50.29,4,0,61.3196,2.3275,-4.3996,0.66,3390,16.69
22041500,,2391616,31.75,-23.5,-28.5,39.694374,-75.67598,331,94.12,56.55,4,0,61.223,2.3961,-4.3996,0.66,3399.88,16.63
22041500,,2393588,263.375,-42.875,-4.875,39.694374,-75.67598,331,94.12,56.55,4,0,61.223,2.4801,-4.3996,0.66,3414.5,16.63
